"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"116",0,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0555401277422938,0.0277700638711469,0.0277700638711469,0.0555401277422938,0.0277700638711469,0.0833101916134407
"117",0,0.0999000999000999,0,0,0,0,0,0,0,0
"118",0,0.0302938503483793,0,0.0605877006967586,0.0908815510451378,0.0302938503483793,0,0.0908815510451378,0.0302938503483793,0.121175401393517
"119",0,0,0.0302938503483793,0.0302938503483793,0,0,0,0,0.0302938503483793,0.0302938503483793
"120",0,0.039984006397441,0,0,0.039984006397441,0,0.039984006397441,0.119952019192323,0,0.119952019192323
"121",0,0.0285632676378178,0,0,0.0571265352756355,0,0,0,0,0.114253070551271
"122",0,0,0,0,0.0832639467110741,0,0,0.166527893422148,0,0.166527893422148
"123",0,0.0217344055640078,0,0,0.0217344055640078,0,0.0217344055640078,0.0217344055640078,0,0.0652032166920235
"124",0.0384467512495194,0.0384467512495194,0.0384467512495194,0.0384467512495194,0.0384467512495194,0,0.0384467512495194,0.0768935024990388,0.0384467512495194,0.153787004998078
"125",0,0,0,0,0.083298625572678,0,0,0.041649312786339,0,0.124947938359017
"126",0,0.0713775874375446,0,0,0.0713775874375446,0.0713775874375446,0,0.214132762312634,0.0713775874375446,0.142755174875089
"127",0,0.124843945068664,0,0,0,0.124843945068664,0,0.124843945068664,0.124843945068664,0
"128",0,0.0666222518321119,0,0,0.0666222518321119,0,0,0.0666222518321119,0,0.199866755496336
"129",0,0.0312402374258044,0,0,0,0,0,0.0312402374258044,0,0.0624804748516089
"130",0,0,0,0,0,0,0.041649312786339,0.041649312786339,0,0.041649312786339
"131",0.0999000999000999,0.0999000999000999,0,0,0.1998001998002,0,0.0999000999000999,0.1998001998002,0,0.1998001998002
"132",0.0256344527044348,0.0256344527044348,0,0,0.0512689054088695,0,0.0256344527044348,0.0769033581133043,0,0.0512689054088695
"133",0,0.0222172850477672,0,0,0.0222172850477672,0,0.0222172850477672,0.0444345700955343,0,0.0666518551433015
"134",0,0.0434593654932638,0,0,0.0434593654932638,0,0,0.0869187309865276,0,0.0869187309865276
"135",0,0,0,0,0,0,0.0263088660878716,0,0,0
"136",0,0,0,0,0,0,0,0,0,0.0384467512495194
"137",0,0,0,0,0,0,0,0,0,0
"138",0,0.0212720697723889,0,0,0.0212720697723889,0,0.0212720697723889,0.0212720697723889,0,0.0425441395447777
"139",0,0.0410902616079989,0,0,0.0273935077386659,0,0.013696753869333,0.0547870154773319,0,0.109574030954664
"140",0,0,0,0,0,0,0,0,0,0.0192270717169775
"141",0,0,0,0,0,0,0,0.0333222259246918,0,0.0333222259246918
"142",0,0,0,0,0.0285632676378178,0,0.0285632676378178,0.0571265352756355,0,0.0856898029134533
"143",0,0,0,0,0,0,0,0,0,0
"144",0,0,0,0.0344708721130645,0,0.0344708721130645,0,0.0344708721130645,0.0689417442261289,0.0344708721130645
"145",0,0,0,0,0,0,0,0.124947938359017,0,0.041649312786339
"146",0,0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0.0357015351660121,0,0.0357015351660121,0.0357015351660121,0,0.0357015351660121
"149",0,0,0,0,0.0294031167303734,0,0.0294031167303734,0.0294031167303734,0,0.0882093501911203
"150",0,0,0,0,0.0263088660878716,0,0,0.0526177321757432,0,0.0789265982636148
"151",0,0,0,0.0526038926880589,0,0.0526038926880589,0,0,0.0526038926880589,0
"152",0,0,0,0,0.0312402374258044,0,0,0.0624804748516089,0,0.0937207122774133
"153",0,0,0,0,0,0,0,0.0487685930260912,0,0.0731528895391368
"154",0,0,0,0.0333222259246918,0,0,0,0,0,0.0666444518493835
"155",0,0,0,0,0,0,0,0.0701631292755657,0.0175407823188914,0.0350815646377828
"156",0.049987503124219,0,0,0,0,0.0249937515621095,0,0,0.049987503124219,0
"157",0,0,0,0,0,0,0,0.016946280291476,0.016946280291476,0.033892560582952
"158",0,0,0,0,0.0475963826749167,0.0475963826749167,0,0.0475963826749167,0.0475963826749167,0.0475963826749167
"159",0,0,0,0,0,0,0,0,0,0
"160",0,0,0,0.041649312786339,0,0.041649312786339,0,0.041649312786339,0.041649312786339,0.124947938359017
"161",0.0713775874375446,0,0.0713775874375446,0.0713775874375446,0,0.142755174875089,0,0,0.142755174875089,0
"162",0,0,0,0,0,0,0,0,0,0
"163",0.0832639467110741,0,0.0832639467110741,0.0832639467110741,0,0,0,0,0.0832639467110741,0
"164",0,0,0,0,0,0,0,0,0,0.0465008137642409
"165",0,0,0,0,0,0,0,0,0,0
"166",0,0,0,0,0,0,0,0.0312402374258044,0,0.0312402374258044
"167",0,0,0,0,0,0,0,0,0,0
"168",0,0,0,0,0,0.039984006397441,0,0.039984006397441,0.039984006397441,0
"169",0,0,0,0,0,0,0,0,0,0.0357015351660121
"170",0,0,0.0768639508070715,0,0,0.0768639508070715,0,0,0.0768639508070715,0
"171",0,0,0,0,0,0,0,0,0,0
"172",0,0.0555478405776975,0,0,0.0277739202888488,0,0,0.0277739202888488,0,0.124982641299819
"173",0,0.0644953240890035,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0644953240890035
"174",0,0.0937207122774133,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0624804748516089
"175",0,0.0227221086116792,0,0,0,0,0,0,0,0.0227221086116792
"176",0,0,0,0,0,0,0,0.0363570259952736,0.0181785129976368,0.0363570259952736
"177",0,0.037030179596371,0,0.0185150897981855,0,0,0,0.037030179596371,0.037030179596371,0.0555452693945566
"178",0,0.026663111585122,0.013331555792561,0.013331555792561,0.026663111585122,0.013331555792561,0.026663111585122,0.053326223170244,0.026663111585122,0.0933208905479269
"179",0,0,0,0,0.0624609618988132,0,0,0.124921923797626,0,0.0624609618988132
"180",0.0832639467110741,0,0,0.0832639467110741,0,0,0,0,0,0.166527893422148
"181",0,0.0344708721130645,0,0,0.0344708721130645,0,0.0344708721130645,0,0,0.0344708721130645
"182",0,0.0999666777740753,0,0,0.0999666777740753,0,0.0999666777740753,0.133288903698767,0,0.166611129623459
"183",0,0.0172384071711774,0,0,0.0172384071711774,0.0172384071711774,0.0172384071711774,0,0,0.0172384071711774
"184",0,0.0731528895391368,0,0,0,0,0,0,0,0.121921482565228
"185",0,0.0571265352756355,0,0,0.0285632676378178,0,0,0.0285632676378178,0,0.0285632676378178
"186",0,0.0312402374258044,0,0.0312402374258044,0,0.0312402374258044,0,0.0312402374258044,0.0312402374258044,0.124960949703218
"187",0,0,0,0,0.039984006397441,0,0,0.039984006397441,0,0.159936025589764
"188",0.0103082156478714,0.0412328625914854,0,0.0309246469436141,0.0309246469436141,0.0206164312957427,0.0206164312957427,0.0103082156478714,0.0618492938872281,0.0721575095350995
"189",0,0.0312402374258044,0,0.0624804748516089,0.0312402374258044,0,0.0312402374258044,0.0312402374258044,0.0937207122774133,0.0312402374258044
"190",0,0.114253070551271,0,0,0,0.0285632676378178,0,0,0.0285632676378178,0
"191",0,0,0,0,0,0,0,0,0,0.257981296356014
"192",0,0.0379698772307303,0,0,0.0253132514871535,0.0253132514871535,0.0253132514871535,0.0253132514871535,0.0126566257435768,0.050626502974307
"193",0,0,0,0,0.0499750124937531,0,0,0.0999500249875062,0,0.0999500249875062
"194",0,0,0,0,0,0,0,0.0344768143423548,0,0.0517152215135322
"195",0,0.039984006397441,0,0,0,0,0,0,0,0.039984006397441
"196",0,0,0,0,0,0,0,0,0,0.0416579879191835
"197",0,0,0,0,0.0344708721130645,0,0.0344708721130645,0.0689417442261289,0.0689417442261289,0.0344708721130645
"198",0,0.0181785129976368,0,0,0.0181785129976368,0,0.0181785129976368,0.0181785129976368,0.0181785129976368,0.0363570259952736
"199",0,0,0,0,0,0,0,0.0425441395447777,0,0.0425441395447777
"200",0,0,0.0135116876097825,0,0,0,0,0.0270233752195649,0,0.0405350628293474
"201",0.0147037200411704,0.0147037200411704,0,0.0147037200411704,0.0147037200411704,0,0.0147037200411704,0.0588148801646817,0.0147037200411704,0.0441111601235112
"202",0.0238038562247084,0,0.0238038562247084,0.0238038562247084,0,0.0238038562247084,0,0,0.0476077124494168,0.0238038562247084
"203",0,0,0,0,0.0344708721130645,0,0,0,0.0344708721130645,0.0689417442261289
"204",0,0,0,0,0,0,0,0,0,0.0476077124494168
"205",0,0,0,0,0,0,0,0.079968012794882,0,0
"206",0,0,0,0,0,0,0,0,0,0
"207",0,0,0,0,0,0,0,0,0,0
"208",0,0.0555247084952804,0.0555247084952804,0,0.0555247084952804,0,0,0,0,0.0555247084952804
"209",0,0,0,0,0,0,0.0454338936846888,0.0454338936846888,0,0.0454338936846888
"210",0.0333222259246918,0,0.0333222259246918,0.0333222259246918,0,0,0,0,0.0333222259246918,0
"211",0.0302938503483793,0,0.0302938503483793,0.0302938503483793,0.0302938503483793,0,0,0.0302938503483793,0.0302938503483793,0.0908815510451378
"212",0,0,0,0.110987791342952,0,0.110987791342952,0,0.110987791342952,0.110987791342952,0.110987791342952
"213",0,0,0,0,0,0,0,0.0475963826749167,0,0
"214",0,0,0,0.0123441550425873,0,0,0,0.037032465127762,0.0246883100851747,0.037032465127762
"215",0,0.0666222518321119,0,0,0,0,0,0,0,0
"216",0.01999600079984,0,0.01999600079984,0,0,0.01999600079984,0,0.0399920015996801,0.01999600079984,0.01999600079984
"217",0,0,0,0,0,0,0,0,0,0
"218",0.0120467413564631,0.0120467413564631,0,0,0.0120467413564631,0,0.0120467413564631,0.0240934827129262,0.0120467413564631,0.0361402240693892
"219",0,0,0,0,0,0,0,0,0,0.0370233246945576
"220",0.0135116876097825,0.0135116876097825,0,0.0270233752195649,0.0135116876097825,0.0270233752195649,0,0.0540467504391298,0.0405350628293474,0.0675584380489123
"221",0,0.0249937515621095,0,0,0,0,0,0.0249937515621095,0,0.0249937515621095
"222",0.0166638893517747,0,0,0.0166638893517747,0,0.0166638893517747,0,0,0.0166638893517747,0.0166638893517747
"223",0,0,0,0,0,0,0,0.0256344527044348,0.0256344527044348,0.0512689054088695
"224",0,0,0,0,0,0,0,0,0,0
"225",0,0,0,0,0,0,0,0.079968012794882,0.039984006397441,0.079968012794882
"226",0,0,0,0,0,0,0,0,0,0
"227",0,0,0,0,0,0,0,0,0,0
"228",0.0277700638711469,0.0833101916134407,0,0,0.0277700638711469,0,0.0277700638711469,0.0833101916134407,0.0277700638711469,0.0555401277422938
"229",0.0908265213442325,0.181653042688465,0,0,0.0908265213442325,0,0.0908265213442325,0.0908265213442325,0,0.0908265213442325
"230",0,0,0,0,0,0,0,0,0,0.0370233246945576
"231",0,0.0302938503483793,0,0,0.0302938503483793,0,0.0302938503483793,0.0302938503483793,0.0302938503483793,0.0908815510451378
"232",0,0,0,0.0624804748516089,0,0.0624804748516089,0,0.0624804748516089,0.0937207122774133,0.0312402374258044
"233",0.0322476620445018,0.0644953240890035,0,0.0322476620445018,0,0,0,0.0322476620445018,0.0322476620445018,0.0644953240890035
"234",0.0270197243988111,0,0.0270197243988111,0.0810591731964334,0,0,0.0270197243988111,0.0540394487976223,0.0540394487976223,0.0540394487976223
"235",0.0294074400823408,0.0294074400823408,0.0147037200411704,0.0441111601235112,0.0294074400823408,0.0147037200411704,0.0294074400823408,0.0588148801646817,0.0588148801646817,0.0735186002058521
"236",0,0.0178539546509552,0,0.0178539546509552,0.0535618639528656,0,0,0.0714158186038207,0,0.124977682556686
"237",0.0322476620445018,0.0644953240890035,0,0,0.0322476620445018,0,0.0322476620445018,0.0322476620445018,0,0.0644953240890035
"238",0,0.0768935024990388,0,0,0.0384467512495194,0,0.0384467512495194,0.0384467512495194,0,0.115340253748558
"239",0.0102030405060708,0.0612182430364249,0.0102030405060708,0.0204060810121416,0.051015202530354,0.0102030405060708,0.0306091215182124,0.0612182430364249,0.0204060810121416,0.0918273645546373
"240",0,0.0499750124937531,0,0,0.0499750124937531,0,0,0.0999500249875062,0,0.0999500249875062
"241",0.0277700638711469,0.0833101916134407,0.0277700638711469,0.0277700638711469,0.0833101916134407,0.0277700638711469,0.0833101916134407,0.111080255484588,0.0277700638711469,0.166620383226881
"242",0.0344708721130645,0.0344708721130645,0,0,0.0689417442261289,0,0.0344708721130645,0.0689417442261289,0.0344708721130645,0.0689417442261289
"243",0.0999000999000999,0.0999000999000999,0,0,0.0999000999000999,0,0.0999000999000999,0.0999000999000999,0,0.0999000999000999
"244",0.0587889476778366,0.235155790711346,0.0587889476778366,0.0587889476778366,0.117577895355673,0.0587889476778366,0.117577895355673,0.117577895355673,0.0587889476778366,0.235155790711346
"245",0.0217344055640078,0.0217344055640078,0.0217344055640078,0.0434688111280156,0.0217344055640078,0.0434688111280156,0.0217344055640078,0.0217344055640078,0.0434688111280156,0.0217344055640078
"246",0,0.0713775874375446,0,0,0.0713775874375446,0,0.0713775874375446,0.0713775874375446,0,0.214132762312634
"247",0,0.0555247084952804,0.0555247084952804,0.0555247084952804,0.0555247084952804,0.0555247084952804,0.0555247084952804,0.0555247084952804,0.0555247084952804,0.0555247084952804
"248",0.0869187309865276,0.130378096479791,0,0,0.0869187309865276,0,0.0869187309865276,0.0869187309865276,0.0434593654932638,0.0869187309865276
"249",0.0434593654932638,0.0434593654932638,0,0,0.0434593654932638,0,0.0434593654932638,0.0869187309865276,0.0434593654932638,0.0869187309865276
"250",0.0999500249875062,0.149925037481259,0.0499750124937531,0.0499750124937531,0.0999500249875062,0.0499750124937531,0.0499750124937531,0.0999500249875062,0.149925037481259,0.149925037481259
"251",0.0526038926880589,0,0,0,0,0,0,0,0.0526038926880589,0.0526038926880589
"252",0,0,0,0,0,0,0,0,0,0
"253",0.0526038926880589,0.105207785376118,0.0526038926880589,0.0526038926880589,0.0526038926880589,0.0526038926880589,0.0526038926880589,0.0526038926880589,0.105207785376118,0.0526038926880589
"254",0,0.0322476620445018,0,0,0,0,0,0,0,0.0644953240890035
"255",0.0967429861335053,0.128990648178007,0.0322476620445018,0.0322476620445018,0.0967429861335053,0.0322476620445018,0.0644953240890035,0.0967429861335053,0.0967429861335053,0.0967429861335053
"256",0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0624804748516089,0.0624804748516089,0.0624804748516089
"257",0,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715,0.0768639508070715
"258",0,0.039984006397441,0,0,0,0,0,0.039984006397441,0.039984006397441,0
"259",0.0277700638711469,0,0,0,0,0,0,0.0277700638711469,0.0277700638711469,0.0277700638711469
"260",0,0,0,0,0,0,0,0,0,0
"261",0,0.0277700638711469,0,0,0,0,0.0277700638711469,0,0.0277700638711469,0
"262",0.0344787955407424,0.0229858636938283,0.0114929318469141,0.0114929318469141,0.0229858636938283,0,0.0114929318469141,0.0459717273876566,0.0459717273876566,0.0459717273876566
"263",0.0302938503483793,0.0302938503483793,0,0,0,0,0,0.0302938503483793,0.0605877006967586,0
"264",0.0285632676378178,0.0285632676378178,0,0,0.0285632676378178,0,0.0285632676378178,0.0285632676378178,0.0285632676378178,0.0285632676378178
"265",0,0.0277700638711469,0,0,0.0277700638711469,0,0,0.0555401277422938,0,0.0277700638711469
"266",0,0,0,0,0,0,0,0,0,0
"267",0,0.0322476620445018,0,0,0.0322476620445018,0,0,0.0322476620445018,0,0.0322476620445018
"268",0.0487685930260912,0.0487685930260912,0.0243842965130456,0.0487685930260912,0,0.0731528895391368,0.0243842965130456,0,0.0731528895391368,0.0731528895391368
"269",0.0285632676378178,0.0285632676378178,0,0,0.0571265352756355,0.0285632676378178,0.0285632676378178,0.0856898029134533,0.0285632676378178,0.114253070551271
"270",0.0434593654932638,0.0434593654932638,0,0,0.0434593654932638,0,0.0434593654932638,0.0434593654932638,0,0.0434593654932638
"271",0,0,0,0,0,0,0,0.0768639508070715,0,0.0768639508070715
"272",0.0294031167303734,0,0.0294031167303734,0.0294031167303734,0,0,0,0.0294031167303734,0.0294031167303734,0.0882093501911203
"273",0,0,0,0,0,0,0,0.0832639467110741,0,0.0832639467110741
"274",0,0,0,0,0,0,0,0.0277700638711469,0.0277700638711469,0.0277700638711469
"275",0,0,0,0.0454338936846888,0,0.0454338936846888,0,0.0454338936846888,0.0454338936846888,0.0454338936846888
"276",0,0,0,0.0384467512495194,0.0384467512495194,0.0384467512495194,0,0.0384467512495194,0.0768935024990388,0.115340253748558
"277",0,0,0,0,0,0,0,0.0555401277422938,0,0.0833101916134407
"278",0,0,0,0,0,0,0,0.0666222518321119,0,0.133244503664224
"279",0,0,0,0,0,0,0,0,0,0.0172384071711774
"280",0,0.0128188693757211,0,0,0,0,0,0.0384566081271632,0.0128188693757211,0.102550955005768
"281",0,0,0,0.0212720697723889,0,0,0,0,0.106360348861944,0
"282",0,0.041649312786339,0,0,0.041649312786339,0,0,0.041649312786339,0,0.124947938359017
"283",0,0,0,0,0,0,0,0,0.0357015351660121,0.0357015351660121
"284",0,0,0,0,0,0,0,0,0,0.0512689054088695
