"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"46",0,0.0555247084952804,0,0,0.0555247084952804,0,0.0555247084952804,0.0555247084952804,0,0.0555247084952804
"47",0,0,0,0,0,0,0,0,0,0.0999000999000999
"48",0,0,0,0,0,0,0,0.0475963826749167,0,0.190385530699667
"49",0,0,0,0,0,0,0,0.0357015351660121,0,0.0714030703320243
"50",0,0,0,0,0,0.041649312786339,0.041649312786339,0,0.041649312786339,0
"51",0,0,0,0.0768639508070715,0,0,0,0,0,0
"52",0,0.0232504068821204,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,0.0999000999000999
"54",0,0,0,0,0.0357015351660121,0,0,0.0357015351660121,0,0.0714030703320243
"55",0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0.0263088660878716,0
"57",0,0.041649312786339,0,0,0,0,0,0,0,0.041649312786339
"58",0,0,0,0,0,0,0,0,0,0.0666222518321119
"59",0,0,0,0,0,0,0,0.0499750124937531,0,0.0499750124937531
"60",0,0,0.0713775874375446,0.0713775874375446,0,0,0,0.0713775874375446,0.0713775874375446,0.0713775874375446
"61",0,0,0,0,0,0,0,0.0526038926880589,0,0.105207785376118
"62",0,0.079968012794882,0,0,0.039984006397441,0,0,0.079968012794882,0,0.079968012794882
"63",0,0.0624609618988132,0,0,0.0624609618988132,0,0.0624609618988132,0.0624609618988132,0,0.0624609618988132
"64",0,0,0,0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0,0.0999000999000999,0,0.0999000999000999
"66",0,0,0,0,0,0,0,0,0,0.0713775874375446
"67",0,0.0434593654932638,0,0,0,0,0,0.0434593654932638,0,0.0434593654932638
"68",0,0.0465008137642409,0,0,0,0,0,0,0.0232504068821204,0.0697512206463613
"69",0,0,0,0,0,0,0,0,0.0555247084952804,0.0555247084952804
"70",0,0,0,0,0,0,0,0,0,0.0249937515621095
"71",0,0.0185150897981855,0,0,0,0,0,0,0,0.0185150897981855
"72",0,0.0666444518493835,0,0,0,0,0,0.0333222259246918,0,0.0666444518493835
"73",0,0,0,0,0,0,0,0,0,0
"74",0,0.0425441395447777,0,0.0425441395447777,0,0.0212720697723889,0,0.0212720697723889,0.0425441395447777,0.0212720697723889
"75",0,0.0666444518493835,0,0,0,0,0,0,0,0.0333222259246918
"76",0,0,0,0,0,0,0,0,0,0
"77",0,0.0454338936846888,0,0,0,0,0,0,0,0
"78",0,0.0624804748516089,0,0,0,0,0,0,0,0.0312402374258044
"79",0,0.0908265213442325,0,0,0,0,0,0,0,0
"80",0,0.105207785376118,0,0,0,0,0,0.0526038926880589,0,0.105207785376118
"81",0,0,0,0,0,0,0,0,0,0
"82",0,0.0217344055640078,0,0,0,0,0,0,0,0.0652032166920235
"83",0,0,0,0,0,0,0,0,0,0
"84",0,0,0,0,0,0,0,0,0,0
"85",0,0.0869187309865276,0,0,0.0434593654932638,0,0.0434593654932638,0.0434593654932638,0,0.0869187309865276
"86",0,0,0,0,0,0,0,0.124843945068664,0.124843945068664,0.124843945068664
"87",0,0,0,0,0,0,0,0,0,0.166527893422148
"88",0,0,0,0,0,0,0,0,0,0
"89",0,0,0,0,0.01960399921584,0,0,0,0,0.0588119976475201
"90",0,0,0,0,0,0.0555247084952804,0,0,0.0555247084952804,0
"91",0,0.0454338936846888,0,0,0.0454338936846888,0.0454338936846888,0.0454338936846888,0.0454338936846888,0.136301681054066,0.0454338936846888
"92",0,0.0307644977695739,0,0,0,0,0,0.015382248884787,0.015382248884787,0.0461467466543609
"93",0,0,0,0,0,0,0,0,0,0
"94",0,0,0,0,0,0,0,0,0,0
"95",0,0,0,0.0768639508070715,0,0.0768639508070715,0,0,0.0768639508070715,0.0768639508070715
"96",0,0,0.14265335235378,0,0,0,0,0.14265335235378,0.14265335235378,0.14265335235378
"97",0,0,0,0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0,0,0,0
"99",0,0,0,0,0,0,0,0,0,0
"100",0,0,0,0,0,0,0,0,0,0
"101",0,0,0.0624609618988132,0,0,0,0,0.0624609618988132,0.18738288569644,0.0624609618988132
"102",0,0,0,0,0,0,0,0,0.332225913621262,0
"103",0,0,0,0,0,0,0,0.0526038926880589,0,0.0526038926880589
"104",0,0,0,0,0,0,0,0.0869187309865276,0.0434593654932638,0.0434593654932638
"105",0,0,0,0,0,0,0,0,0,0.0999000999000999
"106",0,0,0,0,0,0,0,0.0434593654932638,0.0434593654932638,0.0434593654932638
"107",0,0,0,0,0,0,0,0.0526038926880589,0,0.0526038926880589
"108",0,0.0256344527044348,0,0,0.0256344527044348,0,0,0.0256344527044348,0,0.0256344527044348
"109",0,0,0,0,0,0,0,0,0,0
"110",0,0,0,0,0,0,0,0.0999500249875062,0,0.0499750124937531
"111",0,0,0,0,0,0,0,0,0,0
"112",0,0,0,0,0,0,0,0,0,0
"113",0,0,0,0,0,0,0,0,0,0
"114",0,0.0370233246945576,0,0.0370233246945576,0.0370233246945576,0,0,0.0370233246945576,0.0370233246945576,0.14809329877823
"115",0,0,0,0,0,0,0,0,0,0.0689417442261289
"116",0,0,0,0,0,0,0,0,0,0
"117",0,0,0,0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0,0,0,0
"119",0,0,0,0,0.0587889476778366,0,0,0.0587889476778366,0,0.0587889476778366
"120",0,0,0,0,0,0,0,0,0,0
"121",0,0.0312402374258044,0,0,0,0,0,0,0,0.0312402374258044
"122",0,0.0713775874375446,0,0,0,0,0,0,0,0.142755174875089
"123",0,0,0,0,0,0,0,0.0312402374258044,0,0
"124",0,0.0333222259246918,0,0,0.0333222259246918,0,0,0.0666444518493835,0,0.0333222259246918
"125",0,0,0,0,0.0384467512495194,0,0,0.0384467512495194,0,0.0768935024990388
"126",0.0475963826749167,0,0,0,0,0,0,0,0,0
"127",0,0,0,0,0,0,0,0.0768639508070715,0,0.153727901614143
"128",0,0,0,0,0,0,0,0.0526177321757432,0,0.0263088660878716
"129",0,0,0,0.0475963826749167,0,0.0951927653498334,0,0,0.0951927653498334,0.0475963826749167
"130",0,0,0,0,0.0302938503483793,0,0,0.0302938503483793,0,0.0302938503483793
"131",0,0,0,0.041649312786339,0,0,0,0,0.041649312786339,0
"132",0,0,0,0,0.0444345700955343,0,0,0.0222172850477672,0,0.111086425238836
"133",0,0,0,0,0,0.0185150897981855,0,0,0,0.0185150897981855
"134",0,0,0,0,0,0,0,0,0,0
"135",0,0,0,0,0,0,0,0,0,0
"136",0,0,0,0,0,0,0,0,0,0
"137",0,0,0,0,0,0,0,0,0,0
"138",0,0,0,0,0,0,0,0.0666222518321119,0.0666222518321119,0
"139",0,0,0,0,0.0555247084952804,0,0,0.0555247084952804,0,0.0555247084952804
"140",0,0.0768639508070715,0,0,0.0768639508070715,0.0768639508070715,0,0.153727901614143,0.153727901614143,0.0768639508070715
"141",0,0,0,0,0,0,0,0,0,0
"142",0,0,0,0,0,0,0,0,0,0.0832639467110741
"143",0,0.0713775874375446,0,0,0.0713775874375446,0,0.0713775874375446,0.0713775874375446,0,0.0713775874375446
"144",0.0526038926880589,0,0,0.0526038926880589,0,0,0,0,0,0
"145",0,0,0,0,0,0,0,0,0,0
"146",0,0.0454338936846888,0,0,0,0,0,0.0454338936846888,0,0.0908677873693775
"147",0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0.013331555792561,0.013331555792561,0.013331555792561,0,0.013331555792561,0.013331555792561,0.013331555792561
"149",0.0256344527044348,0.0256344527044348,0,0,0,0,0,0,0.0256344527044348,0.0256344527044348
"150",0.0768639508070715,0,0,0.0768639508070715,0,0,0,0,0,0
"151",0,0,0,0,0.0908265213442325,0.0908265213442325,0.0908265213442325,0,0.0908265213442325,0.181653042688465
"152",0,0,0,0,0,0,0,0,0.0666222518321119,0
"153",0,0,0,0,0,0,0,0,0.039984006397441,0.119952019192323
"154",0,0,0,0,0,0,0,0,0,0
"155",0,0,0.0333222259246918,0.0333222259246918,0,0,0,0.0333222259246918,0.0333222259246918,0.0333222259246918
"156",0,0,0,0,0,0,0,0.0555247084952804,0.0555247084952804,0.0555247084952804
"157",0,0,0.041649312786339,0,0,0,0,0.083298625572678,0.041649312786339,0.041649312786339
"158",0,0,0,0,0,0,0,0,0,0
"159",0,0,0,0,0.0357015351660121,0,0,0,0.0357015351660121,0.0357015351660121
"160",0,0,0,0,0,0,0,0,0,0
"161",0,0,0,0,0,0,0,0,0,0.0768639508070715
"162",0,0,0,0,0,0,0,0,0,0.142755174875089
"163",0,0,0,0,0,0,0,0.124843945068664,0,0
"164",0,0,0,0,0,0,0,0,0,0.0312402374258044
"165",0,0,0,0,0,0,0,0,0,0
"166",0,0,0,0,0.0454338936846888,0,0,0.0454338936846888,0,0.0454338936846888
"167",0,0,0,0,0.0666444518493835,0,0,0.0999666777740753,0,0.0666444518493835
"168",0,0,0,0,0,0,0,0,0.0263088660878716,0.0263088660878716
"169",0,0,0,0,0.0158704967465482,0,0,0.0317409934930963,0.0158704967465482,0.0634819869861927
"170",0,0.0188643652141105,0,0,0.0377287304282211,0,0,0.0188643652141105,0,0.0377287304282211
"171",0,0,0,0,0,0,0,0,0,0.0768639508070715
"172",0,0,0,0,0,0,0,0,0,0.0333222259246918
"173",0,0,0,0,0,0,0,0,0,0
"174",0.0232504068821204,0.0697512206463613,0.0232504068821204,0.0232504068821204,0,0.0232504068821204,0,0.0465008137642409,0.0232504068821204,0.0232504068821204
"175",0,0,0,0,0,0,0,0,0,0
"176",0,0,0,0.0587889476778366,0,0.0587889476778366,0,0,0.0587889476778366,0.0587889476778366
"177",0,0,0,0,0,0,0,0,0,0
"178",0,0.0302938503483793,0.0302938503483793,0.0302938503483793,0,0,0,0.0302938503483793,0.0302938503483793,0.0908815510451378
"179",0,0,0,0,0,0,0,0,0,0
"180",0,0.0555247084952804,0,0,0,0,0,0,0,0.0555247084952804
"181",0,0,0,0.0243842965130456,0,0.0243842965130456,0,0,0.0243842965130456,0.0243842965130456
"182",0,0,0.0908265213442325,0.0908265213442325,0,0,0,0.0908265213442325,0.0908265213442325,0.0908265213442325
"183",0,0.0999000999000999,0,0,0,0,0,0,0.0999000999000999,0.0999000999000999
"184",0,0,0,0,0.0768639508070715,0,0,0.0768639508070715,0,0.153727901614143
"185",0,0,0,0,0,0,0,0,0,0
"186",0,0,0,0,0.0555247084952804,0.0555247084952804,0,0.0555247084952804,0.0555247084952804,0.0555247084952804
"187",0.0832639467110741,0,0.0832639467110741,0,0,0,0,0,0.0832639467110741,0
"188",0,0.0344708721130645,0,0,0.0344708721130645,0,0,0.0344708721130645,0.0344708721130645,0.137883488452258
"189",0,0,0,0,0.0475963826749167,0.0475963826749167,0,0,0.0475963826749167,0.0475963826749167
"190",0,0,0,0.0713775874375446,0,0,0,0,0,0.0713775874375446
"191",0,0,0,0,0,0,0,0,0,0.0285632676378178
"192",0,0.0499750124937531,0,0,0,0,0,0,0,0.0499750124937531
"193",0,0.041649312786339,0,0,0,0.041649312786339,0,0,0.041649312786339,0.041649312786339
"194",0,0.0399920015996801,0,0.01999600079984,0,0.01999600079984,0,0,0.0399920015996801,0.0399920015996801
"195",0,0,0,0,0,0,0,0,0.0322476620445018,0
"196",0,0,0,0,0.0294031167303734,0,0,0,0.0294031167303734,0.0294031167303734
"197",0,0,0,0,0,0,0,0.0526038926880589,0,0.157811678064177
"198",0,0,0,0,0,0,0,0,0,0
"199",0,0.0454338936846888,0,0,0,0,0,0,0,0.0454338936846888
"200",0,0,0,0,0,0,0,0,0,0
"201",0.0475963826749167,0.0475963826749167,0.0475963826749167,0,0.0475963826749167,0,0,0.0951927653498334,0,0.0951927653498334
"202",0,0,0,0,0,0,0,0,0,0.0869187309865276
"203",0,0,0.0370233246945576,0.0370233246945576,0,0.0370233246945576,0,0.0370233246945576,0.0740466493891151,0.0370233246945576
"204",0.0270197243988111,0,0,0.0270197243988111,0,0,0,0.0270197243988111,0,0.0810591731964334
"205",0,0,0,0,0,0,0,0,0,0
"206",0,0,0,0,0,0,0,0.083298625572678,0.041649312786339,0.041649312786339
"207",0,0,0,0,0,0,0,0,0,0
"208",0,0,0,0,0,0,0,0,0,0.0322476620445018
"209",0.249376558603491,0.249376558603491,0,0,0.249376558603491,0,0.249376558603491,0.249376558603491,0,0.249376558603491
"210",0.0188643652141105,0.0188643652141105,0,0,0.0188643652141105,0,0.0188643652141105,0.0377287304282211,0,0.0377287304282211
"211",0.0713775874375446,0.142755174875089,0,0,0.0713775874375446,0,0.142755174875089,0.0713775874375446,0,0.0713775874375446
"212",0,0,0,0,0.0555247084952804,0,0,0.0555247084952804,0,0.0555247084952804
"213",0,0,0,0,0,0,0,0,0,0.0475963826749167
"214",0,0,0,0.110987791342952,0,0,0.110987791342952,0,0.110987791342952,0
"215",0,0,0,0,0,0,0,0,0,0.249376558603491
"216",0,0,0,0,0,0,0,0,0,0.0999000999000999
"217",0,0,0,0,0,0,0,0,0,0
"218",0,0.0555247084952804,0,0,0,0,0.0555247084952804,0.0555247084952804,0.0555247084952804,0
"219",0.166389351081531,0,0,0.166389351081531,0,0.166389351081531,0,0.166389351081531,0.166389351081531,0.166389351081531
"220",0,0,0,0,0,0,0,0,0,0
"221",0,0,0,0,0,0,0,0,0,0
"222",0,0,0,0,0,0,0,0,0.110987791342952,0
"223",0,0,0,0,0,0,0,0.0713775874375446,0,0.0713775874375446
"224",0,0,0,0,0,0,0,0,0,0
"225",0.0285632676378178,0.0571265352756355,0.0285632676378178,0.0285632676378178,0.0571265352756355,0,0,0.0856898029134533,0.0571265352756355,0.0571265352756355
"226",0,0,0,0,0,0,0,0,0,0
"227",0,0,0,0,0,0,0,0,0,0
"228",0,0,0,0,0,0,0,0,0,0
"229",0,0,0,0,0,0,0,0,0.0384467512495194,0
"230",0,0,0,0,0,0,0,0,0,0
"231",0,0,0,0,0,0,0,0,0,0
"232",0,0,0,0,0,0,0,0.0384467512495194,0,0.0384467512495194
"233",0,0.0526038926880589,0,0,0,0,0,0.0526038926880589,0,0
"234",0,0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,0,0,0.0555247084952804,0.0555247084952804,0
"236",0,0,0,0.0555247084952804,0,0.0555247084952804,0,0.0555247084952804,0.0555247084952804,0.0555247084952804
"237",0,0,0,0,0,0,0,0,0,0.0999000999000999
"238",0,0,0,0.0526038926880589,0,0.0526038926880589,0,0,0.0526038926880589,0
"239",0,0,0,0,0,0,0,0,0,0
"240",0,0,0,0,0,0,0,0,0,0
"241",0,0,0,0,0,0,0.110987791342952,0,0,0
"242",0,0,0,0.0222172850477672,0,0,0.0222172850477672,0.0222172850477672,0.0222172850477672,0
"243",0,0,0,0,0,0,0,0.199600798403194,0,0
"244",0,0,0,0,0,0,0,0,0,0
"245",0,0,0,0,0,0,0,0,0.0270197243988111,0
"246",0,0,0,0.0285632676378178,0,0,0,0.0285632676378178,0,0.0571265352756355
"247",0,0,0,0.0370233246945576,0,0.0370233246945576,0,0,0.0370233246945576,0.0370233246945576
"248",0,0,0,0,0,0,0,0,0,0
"249",0,0,0,0,0.0217344055640078,0,0,0.0434688111280156,0,0.0652032166920235
"250",0,0,0,0,0,0,0,0,0,0
"251",0,0,0,0,0,0,0,0,0,0
"252",0,0,0,0,0,0,0,0,0,0
"253",0,0,0,0,0,0,0,0,0,0
"254",0,0,0,0,0,0,0,0,0,0.039984006397441
"255",0,0,0,0,0,0,0,0,0,0
"256",0,0,0,0,0,0,0,0,0.0713775874375446,0.0713775874375446
"257",0,0,0,0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0,0,0.0243842965130456,0.0243842965130456
"259",0.0454338936846888,0,0.0454338936846888,0,0,0.0454338936846888,0,0,0.0454338936846888,0
"260",0,0,0,0,0,0,0,0,0,0
"261",0,0,0,0,0,0,0,0,0,0
"262",0,0,0,0,0,0,0,0,0,0.0587889476778366
"263",0,0,0,0,0,0,0,0,0,0
"264",0,0,0,0,0,0,0,0,0,0
"265",0,0,0,0,0,0,0,0,0,0
"266",0,0,0,0,0,0,0,0.0322476620445018,0,0
"267",0,0,0,0,0,0,0,0,0,0.01960399921584
"268",0,0,0,0,0,0,0,0,0,0
"269",0,0.0713775874375446,0,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,0,0
"271",0,0.0222172850477672,0,0,0,0,0,0.0222172850477672,0,0.0444345700955343
"272",0,0,0,0.249376558603491,0,0.249376558603491,0,0,0.249376558603491,0
"273",0,0,0,0,0.0333222259246918,0,0,0.0333222259246918,0,0.0333222259246918
"274",0,0,0,0,0,0,0.0499750124937531,0,0,0
"275",0,0,0,0,0,0,0,0,0,0
"276",0,0,0,0,0,0,0,0,0,0
"277",0,0,0,0,0.0263088660878716,0,0,0,0,0.0263088660878716
"278",0,0.0555247084952804,0,0,0,0,0,0,0,0.111049416990561
"279",0,0,0,0,0,0,0,0,0,0
"280",0,0,0,0,0,0.0434593654932638,0,0.130378096479791,0.0434593654932638,0
"281",0,0,0,0,0,0,0,0,0,0
"282",0,0.0243842965130456,0,0,0,0,0,0.0487685930260912,0,0.0243842965130456
"283",0,0,0,0,0,0,0,0,0,0
"284",0,0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0
"287",0,0.0312402374258044,0,0.0312402374258044,0.0937207122774133,0,0,0.124960949703218,0,0.0937207122774133
"288",0,0,0,0,0,0,0,0.0294031167303734,0,0
"289",0,0,0,0,0,0,0,0.0587889476778366,0,0.0587889476778366
"290",0,0,0,0,0,0,0,0,0,0.0208289939595918
"291",0,0,0,0,0,0,0,0.0208289939595918,0,0
"292",0,0,0,0,0,0,0,0,0,0
"293",0,0.0277700638711469,0,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0277700638711469,0,0.0833101916134407
"294",0,0,0,0,0,0,0,0,0,0
"295",0,0,0,0,0,0,0,0,0,0
"296",0,0,0,0,0,0,0,0,0,0.0249937515621095
"297",0,0,0,0,0,0,0,0.0624609618988132,0,0
"298",0,0,0,0,0,0,0,0.498753117206983,0,0.249376558603491
"299",0,0.0434593654932638,0,0,0,0,0,0,0,0.0434593654932638
"300",0,0,0,0,0,0,0,0,0,0
"301",0,0,0,0,0,0,0,0,0,0
"302",0,0,0,0,0,0,0,0.01999600079984,0,0.01999600079984
"303",0,0.0217344055640078,0,0,0,0,0,0,0,0.0434688111280156
"304",0,0.083298625572678,0,0.041649312786339,0,0,0,0,0,0.041649312786339
"305",0,0,0,0,0,0,0,0.0526038926880589,0.0526038926880589,0.0526038926880589
"306",0,0,0,0,0,0,0,0.0768639508070715,0,0.0768639508070715
"307",0,0.0967429861335053,0.0322476620445018,0,0,0.0322476620445018,0,0,0.0644953240890035,0.0322476620445018
"308",0,0.0344708721130645,0,0,0,0,0,0,0,0
"309",0,0.0357015351660121,0,0,0,0.0357015351660121,0,0,0.0357015351660121,0.0357015351660121
"310",0,0,0,0,0,0,0,0,0,0
"311",0,0,0,0,0,0,0,0.0869187309865276,0,0.0434593654932638
"312",0,0,0,0,0,0,0,0.0713775874375446,0,0.0713775874375446
"313",0,0.0540394487976223,0,0,0,0,0,0,0,0.0270197243988111
"314",0,0,0,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,0,0.0908677873693775,0,0.0454338936846888
"316",0,0,0,0,0,0,0,0,0,0
"317",0,0,0,0.0587889476778366,0,0,0,0.0587889476778366,0,0
"318",0,0,0,0,0,0,0,0,0,0
"319",0,0.0740466493891151,0,0,0,0,0,0,0,0.0370233246945576
"320",0,0.0624609618988132,0,0.0624609618988132,0,0.0624609618988132,0,0.0624609618988132,0.0624609618988132,0.0624609618988132
"321",0,0,0,0.0499750124937531,0,0,0,0.0499750124937531,0,0.0499750124937531
"322",0,0,0,0,0,0.0499750124937531,0,0.0499750124937531,0.0499750124937531,0
"323",0,0.0526038926880589,0,0.0526038926880589,0,0,0,0.0526038926880589,0.0526038926880589,0.0526038926880589
"324",0.0256344527044348,0.0512689054088695,0.0256344527044348,0.0256344527044348,0,0.0256344527044348,0,0,0.0256344527044348,0.0256344527044348
"325",0,0,0,0,0,0,0,0.038454143433955,0,0.038454143433955
"326",0,0,0.0832639467110741,0.0832639467110741,0,0,0,0.249791840133222,0.0832639467110741,0.166527893422148
"327",0,0.0312402374258044,0.0312402374258044,0,0.0312402374258044,0,0.0312402374258044,0.0937207122774133,0,0.0624804748516089
"328",0,0,0,0,0,0,0,0,0,0
"329",0,0.0243842965130456,0,0,0.0243842965130456,0,0,0.0243842965130456,0,0.0243842965130456
"330",0,0,0,0,0,0,0,0.0322476620445018,0,0
"331",0,0,0,0,0,0,0,0.0499750124937531,0,0
"332",0,0,0,0,0,0,0,0.0434593654932638,0,0
"333",0,0,0,0,0,0,0,0,0,0.049987503124219
"334",0,0,0,0,0,0,0,0,0,0
"335",0,0.0444345700955343,0,0,0,0,0,0.0222172850477672,0,0.0444345700955343
"336",0,0,0,0,0,0,0,0,0.0285632676378178,0
"337",0,0,0,0,0,0,0,0,0,0.14265335235378
"338",0.0238038562247084,0,0,0.0238038562247084,0,0,0,0,0.0238038562247084,0
"339",0,0,0,0,0,0,0,0,0,0
"340",0,0,0,0,0,0,0,0.01999600079984,0.01999600079984,0
"341",0,0,0,0,0,0,0,0.117577895355673,0,0.117577895355673
"342",0,0,0,0.0357015351660121,0,0,0,0,0,0.0357015351660121
"343",0,0,0,0,0,0,0,0,0,0
"344",0,0,0,0.0277700638711469,0,0.0277700638711469,0,0,0.0277700638711469,0
"345",0,0,0,0,0,0,0,0,0,0.0163907556138338
"346",0,0,0,0,0,0,0,0.0499750124937531,0.0499750124937531,0.0499750124937531
"347",0,0.0499750124937531,0.0499750124937531,0.0499750124937531,0.0499750124937531,0.0499750124937531,0.0499750124937531,0.0499750124937531,0.0999500249875062,0.0999500249875062
"348",0,0.0832639467110741,0.0832639467110741,0.0832639467110741,0.0832639467110741,0.0832639467110741,0.0832639467110741,0.166527893422148,0.0832639467110741,0.249791840133222
"349",0,0.0587889476778366,0.0587889476778366,0.117577895355673,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.117577895355673,0.117577895355673,0.17636684303351
"350",0,0.0475963826749167,0.0475963826749167,0.0475963826749167,0.0475963826749167,0.0475963826749167,0.0475963826749167,0.0951927653498334,0.0951927653498334,0.14278914802475
"351",0,0.166527893422148,0.0832639467110741,0.0832639467110741,0.0832639467110741,0.0832639467110741,0.0832639467110741,0.166527893422148,0.0832639467110741,0.166527893422148
"352",0,0.0322476620445018,0.0322476620445018,0.0644953240890035,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0967429861335053,0.0644953240890035,0.0967429861335053
"353",0,0.0357015351660121,0.0357015351660121,0.0357015351660121,0.0357015351660121,0.0357015351660121,0.0357015351660121,0.0714030703320243,0.0357015351660121,0.142806140664049
"354",0,0.0370233246945576,0.0370233246945576,0.0370233246945576,0.0370233246945576,0.0370233246945576,0.0370233246945576,0.0740466493891151,0.0740466493891151,0.0370233246945576
"355",0,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0322476620445018,0.0644953240890035
"356",0,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0277700638711469,0.0833101916134407,0.0555401277422938,0.111080255484588
"357",0,0,0,0,0,0,0,0,0,0
"358",0,0.0217344055640078,0.0217344055640078,0.0217344055640078,0.0217344055640078,0.0217344055640078,0.0217344055640078,0.0652032166920235,0.0434688111280156,0.0869376222560313
"359",0,0,0,0,0,0.01960399921584,0,0.01960399921584,0.01960399921584,0.01960399921584
"360",0,0,0,0,0,0,0,0,0.124843945068664,0
"361",0,0,0,0,0,0,0,0,0,0.0333222259246918
"362",0,0.079968012794882,0,0,0.039984006397441,0,0.039984006397441,0.039984006397441,0,0.039984006397441
"363",0,0.0163907556138338,0,0,0,0,0,0,0,0.0163907556138338
"364",0.0357015351660121,0.0357015351660121,0,0,0.0357015351660121,0,0.0357015351660121,0.0357015351660121,0,0.107104605498036
"365",0,0.0227221086116792,0,0,0,0,0,0.0227221086116792,0,0.0454442172233583
"366",0,0,0,0.0344708721130645,0,0,0.0344708721130645,0,0.0344708721130645,0.0344708721130645
"367",0,0.0302938503483793,0,0,0,0,0,0,0,0
"368",0,0,0,0,0,0,0,0,0,0
"369",0,0,0,0,0,0,0,0,0,0
"370",0,0,0,0,0,0,0,0,0,0.01960399921584
"371",0,0,0,0,0,0,0,0,0,0
"372",0,0,0,0,0,0,0,0,0,0
